city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,date_of_access,source,geo_level
Cleveland,2020-05-01,80,67,6,4,14,14,2021-09-08,LHD,county
Cleveland,2020-05-04,86,70,2,3,20,15,2021-09-08,LHD,county
Cleveland,2020-05-07,67,70,4,3,17,16,2021-09-08,LHD,county
Cleveland,2020-05-10,55,71,5,4,14,18,2021-09-08,LHD,county
Cleveland,2020-05-13,91,74,1,4,14,18,2021-09-08,LHD,county
Cleveland,2020-05-16,74,78,6,3,22,19,2021-09-08,LHD,county
Cleveland,2020-05-19,101,84,6,4,14,17,2021-09-08,LHD,county
Cleveland,2020-05-22,103,94,4,5,20,18,2021-09-08,LHD,county
Cleveland,2020-05-25,66,84,1,5,15,17,2021-09-08,LHD,county
Cleveland,2020-05-28,60,72,3,4,20,18,2021-09-08,LHD,county
Cleveland,2020-05-31,32,65,10,3,9,16,2021-09-08,LHD,county
Cleveland,2020-06-03,61,57,7,5,12,15,2021-09-08,LHD,county
Cleveland,2020-06-06,35,49,7,6,6,13,2021-09-08,LHD,county
Cleveland,2020-06-09,54,47,2,4,14,11,2021-09-08,LHD,county
Cleveland,2020-06-12,68,47,3,4,7,10,2021-09-08,LHD,county
Cleveland,2020-06-15,127,65,1,3,6,9,2021-09-08,LHD,county
Cleveland,2020-06-18,90,87,4,3,8,9,2021-09-08,LHD,county
Cleveland,2020-06-21,140,108,1,3,15,10,2021-09-08,LHD,county
Cleveland,2020-06-24,162,139,2,2,19,12,2021-09-08,LHD,county
Cleveland,2020-06-27,147,166,2,1,14,17,2021-09-08,LHD,county
Cleveland,2020-06-30,210,163,1,1,19,22,2021-09-08,LHD,county
Cleveland,2020-07-03,147,174,1,2,19,22,2021-09-08,LHD,county
Cleveland,2020-07-06,274,201,1,2,26,23,2021-09-08,LHD,county
Cleveland,2020-07-09,256,223,6,3,38,26,2021-09-08,LHD,county
Cleveland,2020-07-12,167,232,2,3,44,30,2021-09-08,LHD,county
Cleveland,2020-07-15,204,208,3,3,26,35,2021-09-08,LHD,county
Cleveland,2020-07-18,149,182,5,3,15,30,2021-09-08,LHD,county
Cleveland,2020-07-21,132,163,,,18,21,2021-09-08,LHD,county
Cleveland,2020-07-24,125,149,5,4,16,18,2021-09-08,LHD,county
Cleveland,2020-07-27,122,129,2,3,14,15,2021-09-08,LHD,county
Cleveland,2020-07-30,129,130,6,4,19,14,2021-09-08,LHD,county
Cleveland,2020-08-02,79,125,2,4,11,13,2021-09-08,LHD,county
Cleveland,2020-08-05,138,116,4,3,9,12,2021-09-08,LHD,county
Cleveland,2020-08-08,71,113,5,4,10,11,2021-09-08,LHD,county
Cleveland,2020-08-11,123,118,6,5,11,11,2021-09-08,LHD,county
Cleveland,2020-08-14,94,105,4,4,9,10,2021-09-08,LHD,county
Cleveland,2020-08-17,106,96,1,3,13,9,2021-09-08,LHD,county
Cleveland,2020-08-20,105,89,4,3,8,9,2021-09-08,LHD,county
Cleveland,2020-08-23,83,94,4,3,6,10,2021-09-08,LHD,county
Cleveland,2020-08-26,85,93,2,3,7,9,2021-09-08,LHD,county
Cleveland,2020-08-29,52,82,4,2,6,7,2021-09-08,LHD,county
Cleveland,2020-09-01,103,81,3,2,9,7,2021-09-08,LHD,county
Cleveland,2020-09-04,73,77,4,3,5,8,2021-09-08,LHD,county
Cleveland,2020-09-07,52,73,5,3,2,6,2021-09-08,LHD,county
Cleveland,2020-09-10,78,73,4,3,2,3,2021-09-08,LHD,county
Cleveland,2020-09-13,40,65,2,2,5,5,2021-09-08,LHD,county
Cleveland,2020-09-16,77,65,2,2,3,6,2021-09-08,LHD,county
Cleveland,2020-09-19,46,60,,,3,4,2021-09-08,LHD,county
Cleveland,2020-09-22,66,57,1,2,1,3,2021-09-08,LHD,county
Cleveland,2020-09-25,57,59,3,1,6,3,2021-09-08,LHD,county
Cleveland,2020-09-28,59,62,1,1,2,3,2021-09-08,LHD,county
Cleveland,2020-10-01,68,61,1,2,5,3,2021-09-08,LHD,county
Cleveland,2020-10-04,60,65,1,1,3,3,2021-09-08,LHD,county
Cleveland,2020-10-07,105,86,1,1,8,6,2021-09-08,LHD,county
Cleveland,2020-10-10,96,104,2,2,5,7,2021-09-08,LHD,county
Cleveland,2020-10-13,132,113,2,2,6,7,2021-09-08,LHD,county
Cleveland,2020-10-16,152,129,2,1,10,8,2021-09-08,LHD,county
Cleveland,2020-10-19,202,146,2,2,17,10,2021-09-08,LHD,county
Cleveland,2020-10-22,209,174,4,2,12,11,2021-09-08,LHD,county
Cleveland,2020-10-25,185,199,2,2,6,10,2021-09-08,LHD,county
Cleveland,2020-10-28,326,237,3,2,10,10,2021-09-08,LHD,county
Cleveland,2020-10-31,290,281,2,2,11,12,2021-09-08,LHD,county
Cleveland,2020-11-03,532,382,4,3,18,15,2021-09-08,LHD,county
Cleveland,2020-11-06,672,516,4,3,12,17,2021-09-08,LHD,county
Cleveland,2020-11-09,857,622,5,4,36,25,2021-09-08,LHD,county
Cleveland,2020-11-12,746,713,7,5,28,28,2021-09-08,LHD,county
Cleveland,2020-11-15,581,738,3,4,34,32,2021-09-08,LHD,county
Cleveland,2020-11-18,1091,817,10,5,39,35,2021-09-08,LHD,county
Cleveland,2020-11-21,655,901,12,7,22,35,2021-09-08,LHD,county
Cleveland,2020-11-24,1159,970,7,8,36,37,2021-09-08,LHD,county
Cleveland,2020-11-27,1054,899,15,10,47,38,2021-09-08,LHD,county
Cleveland,2020-11-30,1337,958,12,13,49,42,2021-09-08,LHD,county
Cleveland,2020-12-03,1169,1029,12,14,42,42,2021-09-08,LHD,county
Cleveland,2020-12-06,660,998,19,15,42,41,2021-09-08,LHD,county
Cleveland,2020-12-09,1114,1031,18,18,56,49,2021-09-08,LHD,county
Cleveland,2020-12-12,637,996,18,20,41,51,2021-09-08,LHD,county
Cleveland,2020-12-15,1032,942,21,21,43,48,2021-09-08,LHD,county
Cleveland,2020-12-18,948,867,23,23,42,43,2021-09-08,LHD,county
Cleveland,2020-12-21,1031,828,29,24,38,41,2021-09-08,LHD,county
Cleveland,2020-12-24,603,767,13,21,25,35,2021-09-08,LHD,county
Cleveland,2020-12-27,636,698,16,19,22,29,2021-09-08,LHD,county
Cleveland,2020-12-30,849,719,18,19,27,30,2021-09-08,LHD,county
Cleveland,2021-01-02,681,766,17,21,33,32,2021-09-08,LHD,county
Cleveland,2021-01-05,907,755,22,20,28,29,2021-09-08,LHD,county
Cleveland,2021-01-08,709,801,7,17,31,27,2021-09-08,LHD,county
Cleveland,2021-01-11,747,712,11,15,33,24,2021-09-08,LHD,county
Cleveland,2021-01-14,560,616,17,13,29,26,2021-09-08,LHD,county
Cleveland,2021-01-17,417,580,10,12,20,26,2021-09-08,LHD,county
Cleveland,2021-01-20,522,528,9,12,17,22,2021-09-08,LHD,county
Cleveland,2021-01-23,357,487,11,10,19,22,2021-09-08,LHD,county
Cleveland,2021-01-26,474,453,9,10,21,22,2021-09-08,LHD,county
Cleveland,2021-01-29,332,397,11,9,9,17,2021-09-08,LHD,county
Cleveland,2021-02-01,402,363,10,8,18,14,2021-09-08,LHD,county
Cleveland,2021-02-04,297,328,9,9,14,13,2021-09-08,LHD,county
Cleveland,2021-02-07,193,297,7,8,12,13,2021-09-08,LHD,county
Cleveland,2021-02-10,257,266,3,7,15,13,2021-09-08,LHD,county
Cleveland,2021-02-13,181,237,3,5,10,12,2021-09-08,LHD,county
Cleveland,2021-02-16,225,214,7,5,11,12,2021-09-08,LHD,county
Cleveland,2021-02-19,217,207,4,5,6,10,2021-09-08,LHD,county
Cleveland,2021-02-22,251,205,5,4,9,8,2021-09-08,LHD,county
Cleveland,2021-02-25,201,213,4,4,7,8,2021-09-08,LHD,county
Cleveland,2021-02-28,159,211,5,4,11,8,2021-09-08,LHD,county
Cleveland,2021-03-03,196,201,2,4,7,7,2021-09-08,LHD,county
Cleveland,2021-03-06,138,180,2,4,8,7,2021-09-08,LHD,county
Cleveland,2021-03-09,174,165,5,4,7,7,2021-09-08,LHD,county
Cleveland,2021-03-12,139,164,4,3,6,8,2021-09-08,LHD,county
Cleveland,2021-03-15,210,167,5,4,8,7,2021-09-08,LHD,county
Cleveland,2021-03-18,166,170,3,3,6,7,2021-09-08,LHD,county
Cleveland,2021-03-21,145,176,4,3,9,7,2021-09-08,LHD,county
Cleveland,2021-03-24,244,193,,,8,6,2021-09-08,LHD,county
Cleveland,2021-03-27,179,206,1,1,13,8,2021-09-08,LHD,county
Cleveland,2021-03-30,274,223,1,1,16,10,2021-09-08,LHD,county
Cleveland,2021-04-02,264,253,5,2,9,12,2021-09-08,LHD,county
Cleveland,2021-04-05,372,275,5,2,16,12,2021-09-08,LHD,county
Cleveland,2021-04-08,320,289,,,17,12,2021-09-08,LHD,county
Cleveland,2021-04-11,211,299,1,2,15,13,2021-09-08,LHD,county
Cleveland,2021-04-14,288,290,3,2,24,16,2021-09-08,LHD,county
Cleveland,2021-04-17,169,262,5,2,16,17,2021-09-08,LHD,county
Cleveland,2021-04-20,249,235,2,3,18,18,2021-09-08,LHD,county
Cleveland,2021-04-23,226,224,2,3,16,16,2021-09-08,LHD,county
Cleveland,2021-04-26,257,229,,,21,18,2021-09-08,LHD,county
Cleveland,2021-04-29,201,226,6,2,21,18,2021-09-08,LHD,county
Cleveland,2021-05-02,138,211,7,3,12,16,2021-09-08,LHD,county
Cleveland,2021-05-05,200,197,2,4,14,15,2021-09-08,LHD,county
Cleveland,2021-05-08,114,178,,,15,14,2021-09-08,LHD,county
Cleveland,2021-05-11,163,159,1,2,13,13,2021-09-08,LHD,county
Cleveland,2021-05-14,144,145,2,2,10,11,2021-09-08,LHD,county
Cleveland,2021-05-17,145,137,1,1,9,9,2021-09-08,LHD,county
Cleveland,2021-05-20,115,128,1,2,10,9,2021-09-08,LHD,county
Cleveland,2021-05-23,73,116,,,6,9,2021-09-08,LHD,county
Cleveland,2021-05-26,79,97,4,1,8,9,2021-09-08,LHD,county
Cleveland,2021-05-29,40,78,1,1,9,9,2021-09-08,LHD,county
Cleveland,2021-06-01,80,61,2,2,12,9,2021-09-08,LHD,county
Cleveland,2021-06-04,38,49,1,2,1,7,2021-09-08,LHD,county
Cleveland,2021-06-07,45,51,1,2,3,5,2021-09-08,LHD,county
Cleveland,2021-06-10,32,40,,,1,3,2021-09-08,LHD,county
Cleveland,2021-06-13,20,31,,,,,2021-09-08,LHD,county
Cleveland,2021-06-16,28,26,2,1,1,2,2021-09-08,LHD,county
Cleveland,2021-06-19,14,24,1,1,3,2,2021-09-08,LHD,county
Cleveland,2021-06-22,22,21,,,1,2,2021-09-08,LHD,county
Cleveland,2021-06-25,24,20,,,3,2,2021-09-08,LHD,county
Cleveland,2021-06-28,34,22,,,4,2,2021-09-08,LHD,county
Cleveland,2021-07-01,10,19,1,1,1,2,2021-09-08,LHD,county
Cleveland,2021-07-04,13,17,,,1,1,2021-09-08,LHD,county
Cleveland,2021-07-07,27,15,,,1,1,2021-09-08,LHD,county
Cleveland,2021-07-10,23,22,1,0,,,2021-09-08,LHD,county
Cleveland,2021-07-13,54,33,,,,,2021-09-08,LHD,county
Cleveland,2021-07-16,54,43,,,3,2,2021-09-08,LHD,county
Cleveland,2021-07-19,74,52,1,0,11,3,2021-09-08,LHD,county
Cleveland,2021-07-22,69,64,,,8,5,2021-09-08,LHD,county
Cleveland,2021-07-25,79,77,1,0,8,6,2021-09-08,LHD,county
Cleveland,2021-07-28,146,95,,,2,5,2021-09-08,LHD,county
Cleveland,2021-07-31,114,115,1,0,4,5,2021-09-08,LHD,county
Cleveland,2021-08-03,125,130,,,7,6,2021-09-08,LHD,county
Cleveland,2021-08-06,194,150,,,10,8,2021-09-08,LHD,county
Cleveland,2021-08-09,216,163,,,12,8,2021-09-08,LHD,county
Cleveland,2021-08-12,228,198,1,0,6,7,2021-09-08,LHD,county
Cleveland,2021-08-15,191,208,,,10,7,2021-09-08,LHD,county
Cleveland,2021-08-18,269,226,3,1,17,9,2021-09-08,LHD,county
Cleveland,2021-08-21,227,271,3,1,13,11,2021-09-08,LHD,county
Cleveland,2021-08-24,391,302,,,12,15,2021-09-08,LHD,county
Cleveland,2021-08-27,324,315,,,12,15,2021-09-08,LHD,county
Cleveland,2021-08-30,391,318,,,15,14,2021-09-08,LHD,county
Cleveland,2021-09-02,423,330,,,8,13,2021-09-08,LHD,county
Cleveland,2021-09-05,233,354,,,12,11,2021-09-08,LHD,county
Cleveland,2021-09-08,207,310,,,4,9,2021-09-08,LHD,county
Columbus,2020-03-05,3,4,,,,,2021-09-08,LHD,county
Columbus,2020-03-08,6,5,,,1,0,2021-09-08,LHD,county
Columbus,2020-03-11,12,8,,,,,2021-09-08,LHD,county
Columbus,2020-03-14,12,13,,,2,1,2021-09-08,LHD,county
Columbus,2020-03-17,45,27,2,0,3,2,2021-09-08,LHD,county
Columbus,2020-03-20,44,37,,,5,3,2021-09-08,LHD,county
Columbus,2020-03-23,45,39,,,6,3,2021-09-08,LHD,county
Columbus,2020-03-26,43,40,,,13,6,2021-09-08,LHD,county
Columbus,2020-03-29,35,39,1,0,7,8,2021-09-08,LHD,county
Columbus,2020-04-01,51,41,2,0,9,9,2021-09-08,LHD,county
Columbus,2020-04-04,51,45,2,1,12,9,2021-09-08,LHD,county
Columbus,2020-04-07,37,45,,,8,9,2021-09-08,LHD,county
Columbus,2020-04-10,31,39,1,2,8,9,2021-09-08,LHD,county
Columbus,2020-04-13,89,45,2,2,9,9,2021-09-08,LHD,county
Columbus,2020-04-16,60,63,,,7,8,2021-09-08,LHD,county
Columbus,2020-04-19,62,73,1,2,9,7,2021-09-08,LHD,county
Columbus,2020-04-22,107,72,6,3,11,9,2021-09-08,LHD,county
Columbus,2020-04-25,95,88,1,3,13,13,2021-09-08,LHD,county
Columbus,2020-04-28,227,128,2,4,21,16,2021-09-08,LHD,county
Columbus,2020-05-01,116,155,1,3,18,18,2021-09-08,LHD,county
Columbus,2020-05-04,118,151,3,3,21,19,2021-09-08,LHD,county
Columbus,2020-05-07,130,127,7,5,15,17,2021-09-08,LHD,county
Columbus,2020-05-10,98,120,7,5,13,14,2021-09-08,LHD,county
Columbus,2020-05-13,113,113,5,5,15,12,2021-09-08,LHD,county
Columbus,2020-05-16,99,111,8,6,11,13,2021-09-08,LHD,county
Columbus,2020-05-19,99,101,8,7,6,13,2021-09-08,LHD,county
Columbus,2020-05-22,93,94,5,6,18,14,2021-09-08,LHD,county
Columbus,2020-05-25,88,83,5,6,19,14,2021-09-08,LHD,county
Columbus,2020-05-28,86,83,4,5,14,14,2021-09-08,LHD,county
Columbus,2020-05-31,56,86,3,4,6,13,2021-09-08,LHD,county
Columbus,2020-06-03,94,87,4,4,10,11,2021-09-08,LHD,county
Columbus,2020-06-06,104,93,5,5,9,9,2021-09-08,LHD,county
Columbus,2020-06-09,87,92,4,4,9,9,2021-09-08,LHD,county
Columbus,2020-06-12,105,88,2,3,5,9,2021-09-08,LHD,county
Columbus,2020-06-15,128,93,4,4,12,10,2021-09-08,LHD,county
Columbus,2020-06-18,130,112,2,4,11,9,2021-09-08,LHD,county
Columbus,2020-06-21,121,127,2,3,9,9,2021-09-08,LHD,county
Columbus,2020-06-24,202,157,1,3,14,11,2021-09-08,LHD,county
Columbus,2020-06-27,164,181,2,3,10,11,2021-09-08,LHD,county
Columbus,2020-06-30,255,209,,,13,11,2021-09-08,LHD,county
Columbus,2020-07-03,208,233,2,3,15,12,2021-09-08,LHD,county
Columbus,2020-07-06,365,256,3,2,15,14,2021-09-08,LHD,county
Columbus,2020-07-09,338,291,1,2,17,17,2021-09-08,LHD,county
Columbus,2020-07-12,284,327,3,3,14,16,2021-09-08,LHD,county
Columbus,2020-07-15,320,322,,,17,16,2021-09-08,LHD,county
Columbus,2020-07-18,201,296,2,3,16,16,2021-09-08,LHD,county
Columbus,2020-07-21,222,251,2,2,6,14,2021-09-08,LHD,county
Columbus,2020-07-24,202,220,5,2,19,16,2021-09-08,LHD,county
Columbus,2020-07-27,226,201,3,2,17,16,2021-09-08,LHD,county
Columbus,2020-07-30,155,182,3,2,14,14,2021-09-08,LHD,county
Columbus,2020-08-02,118,171,3,2,14,12,2021-09-08,LHD,county
Columbus,2020-08-05,173,157,5,2,15,12,2021-09-08,LHD,county
Columbus,2020-08-08,103,151,3,3,11,11,2021-09-08,LHD,county
Columbus,2020-08-11,162,157,2,3,16,11,2021-09-08,LHD,county
Columbus,2020-08-14,139,146,1,2,2,9,2021-09-08,LHD,county
Columbus,2020-08-17,146,137,,,8,8,2021-09-08,LHD,county
Columbus,2020-08-20,132,137,1,2,8,7,2021-09-08,LHD,county
Columbus,2020-08-23,113,136,4,2,8,7,2021-09-08,LHD,county
Columbus,2020-08-26,213,163,1,2,9,7,2021-09-08,LHD,county
Columbus,2020-08-29,150,185,1,2,7,8,2021-09-08,LHD,county
Columbus,2020-09-01,359,233,,,6,6,2021-09-08,LHD,county
Columbus,2020-09-04,224,253,,,8,7,2021-09-08,LHD,county
Columbus,2020-09-07,181,220,,,6,7,2021-09-08,LHD,county
Columbus,2020-09-10,192,198,1,1,6,7,2021-09-08,LHD,county
Columbus,2020-09-13,97,185,1,2,7,8,2021-09-08,LHD,county
Columbus,2020-09-16,159,166,1,2,6,8,2021-09-08,LHD,county
Columbus,2020-09-19,89,142,,,5,6,2021-09-08,LHD,county
Columbus,2020-09-22,165,136,2,1,4,4,2021-09-08,LHD,county
Columbus,2020-09-25,137,138,,,5,5,2021-09-08,LHD,county
Columbus,2020-09-28,160,138,,,4,5,2021-09-08,LHD,county
Columbus,2020-10-01,141,143,3,1,5,5,2021-09-08,LHD,county
Columbus,2020-10-04,143,153,3,2,13,6,2021-09-08,LHD,county
Columbus,2020-10-07,215,174,5,2,5,6,2021-09-08,LHD,county
Columbus,2020-10-10,167,188,,,7,8,2021-09-08,LHD,county
Columbus,2020-10-13,271,205,,,4,8,2021-09-08,LHD,county
Columbus,2020-10-16,225,216,2,0,6,7,2021-09-08,LHD,county
Columbus,2020-10-19,318,237,1,1,10,7,2021-09-08,LHD,county
Columbus,2020-10-22,272,257,2,2,12,10,2021-09-08,LHD,county
Columbus,2020-10-25,285,292,3,2,14,11,2021-09-08,LHD,county
Columbus,2020-10-28,438,349,1,2,15,11,2021-09-08,LHD,county
Columbus,2020-10-31,390,414,1,2,18,13,2021-09-08,LHD,county
Columbus,2020-11-03,669,505,1,2,9,14,2021-09-08,LHD,county
Columbus,2020-11-06,692,624,6,3,16,15,2021-09-08,LHD,county
Columbus,2020-11-09,1017,707,5,3,19,15,2021-09-08,LHD,county
Columbus,2020-11-12,952,795,4,4,19,17,2021-09-08,LHD,county
Columbus,2020-11-15,522,847,6,4,10,16,2021-09-08,LHD,county
Columbus,2020-11-18,1072,886,4,5,15,15,2021-09-08,LHD,county
Columbus,2020-11-21,686,901,9,6,11,16,2021-09-08,LHD,county
Columbus,2020-11-24,1083,954,5,7,19,17,2021-09-08,LHD,county
Columbus,2020-11-27,1008,868,12,9,14,16,2021-09-08,LHD,county
Columbus,2020-11-30,1195,889,13,9,33,18,2021-09-08,LHD,county
Columbus,2020-12-03,1033,1003,8,9,13,17,2021-09-08,LHD,county
Columbus,2020-12-06,604,981,11,10,16,17,2021-09-08,LHD,county
Columbus,2020-12-09,948,915,15,11,15,16,2021-09-08,LHD,county
Columbus,2020-12-12,655,861,11,10,17,16,2021-09-08,LHD,county
Columbus,2020-12-15,853,839,6,9,12,14,2021-09-08,LHD,county
Columbus,2020-12-18,791,802,14,11,10,13,2021-09-08,LHD,county
Columbus,2020-12-21,950,766,12,10,19,13,2021-09-08,LHD,county
Columbus,2020-12-24,688,757,9,11,6,11,2021-09-08,LHD,county
Columbus,2020-12-27,659,719,13,11,11,11,2021-09-08,LHD,county
Columbus,2020-12-30,1002,790,8,9,11,9,2021-09-08,LHD,county
Columbus,2021-01-02,790,834,7,8,6,9,2021-09-08,LHD,county
Columbus,2021-01-05,949,839,9,7,8,9,2021-09-08,LHD,county
Columbus,2021-01-08,817,877,9,7,8,9,2021-09-08,LHD,county
Columbus,2021-01-11,877,774,8,7,12,8,2021-09-08,LHD,county
Columbus,2021-01-14,654,694,7,7,6,8,2021-09-08,LHD,county
Columbus,2021-01-17,415,633,8,8,7,8,2021-09-08,LHD,county
Columbus,2021-01-20,631,571,7,8,9,8,2021-09-08,LHD,county
Columbus,2021-01-23,340,511,8,8,6,9,2021-09-08,LHD,county
Columbus,2021-01-26,458,452,3,7,3,7,2021-09-08,LHD,county
Columbus,2021-01-29,360,395,7,5,4,4,2021-09-08,LHD,county
Columbus,2021-02-01,381,366,4,4,2,3,2021-09-08,LHD,county
Columbus,2021-02-04,317,326,5,5,5,4,2021-09-08,LHD,county
Columbus,2021-02-07,206,313,4,5,3,4,2021-09-08,LHD,county
Columbus,2021-02-10,273,284,4,5,3,4,2021-09-08,LHD,county
Columbus,2021-02-13,174,249,3,4,,,2021-09-08,LHD,county
Columbus,2021-02-16,188,215,1,3,1,2,2021-09-08,LHD,county
Columbus,2021-02-19,214,214,,,2,3,2021-09-08,LHD,county
Columbus,2021-02-22,234,207,3,2,3,3,2021-09-08,LHD,county
Columbus,2021-02-25,184,190,1,2,3,2,2021-09-08,LHD,county
Columbus,2021-02-28,146,187,1,2,1,2,2021-09-08,LHD,county
Columbus,2021-03-03,230,192,5,3,1,3,2021-09-08,LHD,county
Columbus,2021-03-06,136,189,4,3,3,4,2021-09-08,LHD,county
Columbus,2021-03-09,206,186,1,2,3,4,2021-09-08,LHD,county
Columbus,2021-03-12,164,182,1,2,3,3,2021-09-08,LHD,county
Columbus,2021-03-15,218,179,1,1,1,3,2021-09-08,LHD,county
Columbus,2021-03-18,186,177,,,4,3,2021-09-08,LHD,county
Columbus,2021-03-21,159,186,,,8,4,2021-09-08,LHD,county
Columbus,2021-03-24,276,203,,,4,4,2021-09-08,LHD,county
Columbus,2021-03-27,213,229,2,1,2,4,2021-09-08,LHD,county
Columbus,2021-03-30,250,242,,,2,2,2021-09-08,LHD,county
Columbus,2021-04-02,252,245,1,1,6,3,2021-09-08,LHD,county
Columbus,2021-04-05,346,252,,,3,5,2021-09-08,LHD,county
Columbus,2021-04-08,270,267,,,5,5,2021-09-08,LHD,county
Columbus,2021-04-11,187,263,1,1,5,4,2021-09-08,LHD,county
Columbus,2021-04-14,248,246,,,8,6,2021-09-08,LHD,county
Columbus,2021-04-17,169,230,,,1,6,2021-09-08,LHD,county
Columbus,2021-04-20,226,212,3,2,2,4,2021-09-08,LHD,county
Columbus,2021-04-23,175,193,1,2,8,4,2021-09-08,LHD,county
Columbus,2021-04-26,221,182,3,2,6,5,2021-09-08,LHD,county
Columbus,2021-04-29,164,168,,,3,5,2021-09-08,LHD,county
Columbus,2021-05-02,132,157,2,1,9,5,2021-09-08,LHD,county
Columbus,2021-05-05,142,146,,,1,5,2021-09-08,LHD,county
Columbus,2021-05-08,120,138,2,2,3,5,2021-09-08,LHD,county
Columbus,2021-05-11,125,123,1,1,3,3,2021-09-08,LHD,county
Columbus,2021-05-14,91,113,3,2,4,3,2021-09-08,LHD,county
Columbus,2021-05-17,113,105,,,6,3,2021-09-08,LHD,county
Columbus,2021-05-20,95,97,2,2,4,3,2021-09-08,LHD,county
Columbus,2021-05-23,66,88,1,1,1,3,2021-09-08,LHD,county
Columbus,2021-05-26,83,77,1,2,3,3,2021-09-08,LHD,county
Columbus,2021-05-29,49,69,,,,,2021-09-08,LHD,county
Columbus,2021-06-01,59,55,2,1,1,2,2021-09-08,LHD,county
Columbus,2021-06-04,38,45,,,2,2,2021-09-08,LHD,county
Columbus,2021-06-07,43,42,1,1,,,2021-09-08,LHD,county
Columbus,2021-06-10,30,34,1,1,,,2021-09-08,LHD,county
Columbus,2021-06-13,30,33,,,4,2,2021-09-08,LHD,county
Columbus,2021-06-16,26,30,,,,,2021-09-08,LHD,county
Columbus,2021-06-19,22,27,1,1,1,1,2021-09-08,LHD,county
Columbus,2021-06-22,36,28,,,2,1,2021-09-08,LHD,county
Columbus,2021-06-25,19,25,,,2,1,2021-09-08,LHD,county
Columbus,2021-06-28,24,23,,,1,1,2021-09-08,LHD,county
Columbus,2021-07-01,19,21,,,1,1,2021-09-08,LHD,county
Columbus,2021-07-04,28,23,,,,,2021-09-08,LHD,county
Columbus,2021-07-07,38,29,,,,,2021-09-08,LHD,county
Columbus,2021-07-10,29,34,,,1,1,2021-09-08,LHD,county
Columbus,2021-07-13,58,39,,,1,1,2021-09-08,LHD,county
Columbus,2021-07-16,56,51,1,0,2,2,2021-09-08,LHD,county
Columbus,2021-07-19,79,61,,,1,2,2021-09-08,LHD,county
Columbus,2021-07-22,93,74,1,1,,,2021-09-08,LHD,county
Columbus,2021-07-25,93,89,,,4,2,2021-09-08,LHD,county
Columbus,2021-07-28,148,113,,,1,3,2021-09-08,LHD,county
Columbus,2021-07-31,135,133,3,1,2,4,2021-09-08,LHD,county
Columbus,2021-08-03,210,160,2,1,4,3,2021-09-08,LHD,county
Columbus,2021-08-06,227,201,,,3,4,2021-09-08,LHD,county
Columbus,2021-08-09,308,234,,,4,5,2021-09-08,LHD,county
Columbus,2021-08-12,299,255,3,1,3,5,2021-09-08,LHD,county
Columbus,2021-08-15,226,271,,,2,5,2021-09-08,LHD,county
Columbus,2021-08-18,370,300,,,6,4,2021-09-08,LHD,county
Columbus,2021-08-21,234,311,1,0,3,4,2021-09-08,LHD,county
Columbus,2021-08-24,411,350,1,1,6,6,2021-09-08,LHD,county
Columbus,2021-08-27,408,377,,,8,7,2021-09-08,LHD,county
Columbus,2021-08-30,550,386,,,9,6,2021-09-08,LHD,county
Columbus,2021-09-02,572,461,,,2,5,2021-09-08,LHD,county
Columbus,2021-09-05,332,493,,,2,4,2021-09-08,LHD,county
Columbus,2021-09-08,385,426,,,,,2021-09-08,LHD,county
Indianapolis,2020-03-05,0,0,0,0,,,2021-09-07,LHD,county
Indianapolis,2020-03-08,0,0,0,0,,,2021-09-07,LHD,county
Indianapolis,2020-03-11,0,0,0,0,,,2021-09-07,LHD,county
Indianapolis,2020-03-14,0,0,0,0,,,2021-09-07,LHD,county
Indianapolis,2020-03-17,2,1,0,0,,,2021-09-07,LHD,county
Indianapolis,2020-03-20,23,6,5,1,,,2021-09-07,LHD,county
Indianapolis,2020-03-23,51,22,2,2,,,2021-09-07,LHD,county
Indianapolis,2020-03-26,142,57,4,3,,,2021-09-07,LHD,county
Indianapolis,2020-03-29,131,96,8,4,,,2021-09-07,LHD,county
Indianapolis,2020-04-01,176,138,7,6,,,2021-09-07,LHD,county
Indianapolis,2020-04-04,179,147,8,8,,,2021-09-07,LHD,county
Indianapolis,2020-04-07,144,164,15,10,,,2021-09-07,LHD,county
Indianapolis,2020-04-10,135,165,12,10,,,2021-09-07,LHD,county
Indianapolis,2020-04-13,45,129,10,9,,,2021-09-07,LHD,county
Indianapolis,2020-04-16,189,129,8,11,,,2021-09-07,LHD,county
Indianapolis,2020-04-19,138,141,8,10,,,2021-09-07,LHD,county
Indianapolis,2020-04-22,150,149,16,11,,,2021-09-07,LHD,county
Indianapolis,2020-04-25,73,126,10,12,,,2021-09-07,LHD,county
Indianapolis,2020-04-28,214,145,13,12,,,2021-09-07,LHD,county
Indianapolis,2020-05-01,226,175,6,11,,,2021-09-07,LHD,county
Indianapolis,2020-05-04,92,188,13,11,,,2021-09-07,LHD,county
Indianapolis,2020-05-07,165,186,14,10,,,2021-09-07,LHD,county
Indianapolis,2020-05-10,156,164,7,9,,,2021-09-07,LHD,county
Indianapolis,2020-05-13,90,124,9,9,,,2021-09-07,LHD,county
Indianapolis,2020-05-16,152,133,8,9,,,2021-09-07,LHD,county
